Episode,Reward,Length,SmoothedLengthEMA
714,134.4105,1000,422.1999
715,-85.0904,151,408.6399
716,-31.9883,87,392.5579
717,-49.4489,116,378.7300
718,-246.5940,150,367.2935
719,-14.9607,123,355.0788
720,-165.9724,200,347.3249
721,-45.2135,108,335.3586
722,8.0512,122,324.6907
723,-101.8459,129,314.9062
724,-5.2077,104,304.3608
725,39.6851,1000,339.1428
726,40.2953,119,328.1357
727,88.3133,1000,361.7289
728,2.6762,131,350.1924
729,-151.1104,418,353.5828
730,105.7213,1000,385.9037
731,10.3409,128,373.0085
732,4.2333,126,360.6581
733,-12.1833,119,348.5752
734,45.7559,1000,381.1464
735,32.7965,130,368.5891
736,14.4025,121,356.2096
737,-7.8850,119,344.3491
738,91.9662,1000,377.1317
739,-98.2935,288,372.6751
740,125.6383,1000,404.0414
741,50.9528,152,391.4393
742,128.0808,1000,421.8673
743,131.7541,1000,450.7740
744,-96.1991,115,433.9853
745,16.4962,129,418.7360
746,47.7455,1000,447.7992
747,-13.5449,119,431.3592
748,87.3624,1000,459.7913
749,31.6310,99,441.7517
750,43.2524,123,425.8141
751,-13.3960,106,409.8234
752,91.0983,1000,439.3322
753,38.0030,108,422.7656
754,-142.3587,588,431.0274
755,155.1427,1000,459.4760
756,85.9253,1000,486.5022
757,-34.3247,114,467.8771
758,-5.8597,112,450.0832
759,15.6315,111,433.1291
760,58.0408,106,416.7726
761,129.7255,1000,445.9340
762,38.4320,1000,473.6373
763,33.0652,145,457.2054
764,-176.8681,154,442.0451
765,31.1294,118,425.8429
766,89.7823,1000,454.5507
767,93.9273,1000,481.8232
768,17.5682,158,465.6320
769,104.5897,1000,492.3504
770,-22.8895,136,474.5329
771,-86.7607,348,468.2063
772,146.4102,1000,494.7960
773,93.0005,1000,520.0562
774,-223.3657,238,505.9534
775,66.2551,1000,530.6557
776,122.0109,1000,554.1229
777,95.1749,1000,576.4168
778,120.2783,1000,597.5959
779,71.3045,1000,617.7161
780,155.3300,1000,636.8303
781,24.3412,103,610.1388
782,-14.3710,157,587.4819
783,109.1664,1000,608.1078
784,87.3703,1000,627.7024
785,129.9280,1000,646.3173
786,-196.3763,206,624.3014
787,-141.0439,893,637.7363
788,-22.3329,83,609.9995
789,27.3731,1000,629.4995
790,-16.6578,108,603.4246
791,13.0869,130,579.7533
792,73.0721,1000,600.7657
793,85.6807,1000,620.7274
794,-172.6142,216,600.4910
795,-206.8211,251,583.0165
796,-296.4364,164,562.0656
797,98.1711,1000,583.9624
798,-3.0190,95,559.5142
799,55.4105,1000,581.5385
800,-4.1889,100,557.4616
801,-27.5017,122,535.6885
802,-146.0089,149,516.3541
803,-47.0923,111,496.0864
804,115.4524,1000,521.2821
805,30.2605,126,501.5180
806,63.2871,1000,526.4421
807,5.1113,92,504.7200
808,-110.0441,196,489.2840
809,83.4686,1000,514.8198
810,48.6367,140,496.0788
811,91.9836,1000,521.2748
812,89.6988,1000,545.2111
813,24.8926,126,524.2505
814,48.7918,81,502.0880
815,14.7685,115,482.7336
816,19.1311,113,464.2469
817,32.6769,79,444.9846
818,-115.4249,225,433.9854
819,-35.5021,132,418.8861
820,120.1588,1000,447.9418
821,134.2674,1000,475.5447
822,-174.1952,219,462.7175
823,148.7900,1000,489.5816
824,-144.6758,272,478.7025
825,-154.6571,117,460.6174
826,29.7440,98,442.4865
827,-60.2250,97,425.2122
828,152.9607,1000,453.9516
829,-8.9145,93,435.9040
830,4.2229,108,419.5088
831,110.5161,1000,448.5334
832,5.9691,100,431.1067
833,15.2664,122,415.6514
834,106.4611,1000,444.8688
835,33.6192,1000,472.6254
836,15.3776,1000,498.9941
837,25.2016,113,479.6944
838,122.0178,1000,505.7097
839,143.3218,1000,530.4242
840,133.9269,1000,553.9030
841,-26.9452,91,530.7578
842,-2.8065,110,509.7199
843,53.7878,128,490.6339
844,-123.8855,158,474.0022
845,37.2687,1000,500.3021
846,-119.0840,289,489.7370
847,107.9997,1000,515.2502
848,110.3506,1000,539.4877
849,27.4441,119,518.4633
850,-42.0833,135,499.2901
