UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
922,3874,-0.0420,-0.0031,0.0497,1.2736
923,3879,0.1787,0.0686,0.3425,1.2230
924,3881,0.0672,-0.0531,0.3694,1.2879
925,3883,0.1878,0.0343,0.4328,1.2572
926,3894,0.6770,0.2612,0.9476,1.1598
927,3897,0.1073,0.0095,0.3219,1.2639
928,3902,0.0379,-0.1545,0.5078,1.2310
929,3908,0.1041,-0.0615,0.4526,1.2139
930,3912,0.3214,0.1902,0.3851,1.2271
931,3922,0.2613,0.0568,0.5244,1.1542
932,3929,0.0502,-0.0603,0.3410,1.2010
933,3937,0.3795,-0.0234,0.9221,1.1615
934,3941,0.1053,-0.0306,0.3959,1.2424
935,3944,0.1291,0.0067,0.3734,1.2855
936,3950,0.3809,0.1761,0.5269,1.1732
937,3955,-0.0022,-0.2491,0.6141,1.2024
938,3964,0.2980,0.1675,0.3741,1.1312
939,3968,-0.0921,-0.1966,0.3341,1.2510
940,3972,0.0874,-0.1370,0.5733,1.2457
941,3975,0.2214,0.1475,0.2735,1.2574
942,3983,0.5728,0.3403,0.5844,1.1934
943,3996,1.0341,0.3993,1.3777,1.0802
