Episode,Reward,Length,SmoothedLengthEMA
897,-91.5311,83,84.0436
898,9.6011,75,83.5914
899,-87.0532,88,83.8118
900,-128.8344,119,85.5712
901,-159.3914,72,84.8927
902,-93.7429,95,85.3980
903,-82.8111,74,84.8281
904,-109.8176,88,84.9867
905,-105.9625,69,84.1874
906,-296.9834,93,84.6280
907,-145.7670,118,86.2966
908,-113.9482,98,86.8818
909,-105.8787,86,86.8377
910,-187.2708,55,85.2458
911,-243.1922,82,85.0835
912,-338.0232,78,84.7294
913,-466.4983,112,86.0929
914,-227.3534,92,86.3882
915,-454.9875,113,87.7188
916,-348.9230,136,90.1329
917,-232.9088,81,89.6762
918,-68.5590,67,88.5424
919,-364.2116,112,89.7153
920,-122.4739,88,89.6295
921,-317.7969,91,89.6981
922,-336.9926,83,89.3632
923,-77.0088,69,88.3450
924,-156.4524,70,87.4278
925,-81.4525,72,86.6564
