UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
169,836,0.2188,-0.0232,0.5048,1.0419
170,838,0.0885,-0.0564,0.3115,1.0843
171,840,0.0000,-0.0555,0.1331,1.1046
172,842,0.1099,-0.0485,0.3380,1.0602
173,845,0.3926,0.1014,0.6035,1.0571
174,848,0.0857,-0.0343,0.2615,1.0715
175,851,0.2991,0.1476,0.3247,1.0861
176,853,0.0960,-0.2436,0.7008,1.0863
177,855,0.0365,-0.1155,0.3251,1.0548
178,859,0.7207,0.1811,1.0990,0.9949
179,861,0.0877,0.0627,0.0712,1.0672
180,863,0.1850,-0.0838,0.5585,1.0488
181,866,0.2629,0.0792,0.3892,1.0905
182,869,0.2638,-0.0096,0.5665,0.9817
183,871,0.0460,-0.0216,0.1575,1.1085
184,873,0.3441,0.0994,0.5107,1.0656
185,875,-0.0532,-0.1207,0.1569,1.0940
186,878,0.2585,0.0610,0.4164,1.0690
187,882,0.4132,0.0285,0.7889,0.9762
188,884,0.3297,0.1334,0.4131,1.0283
189,886,0.0180,-0.0853,0.2282,1.0842
190,888,-0.0701,-0.1330,0.1476,1.0942
191,891,0.5980,0.2172,0.7823,1.0367
192,893,0.1643,0.0440,0.2620,1.0750
193,895,0.0041,-0.1100,0.2496,1.0620
194,898,0.4565,0.1168,0.6995,1.0077
195,900,0.2008,0.0501,0.3213,0.9897
196,902,0.1271,-0.0591,0.3931,1.0431
197,904,0.0703,-0.0861,0.3337,1.0388
198,907,0.3460,0.1125,0.4879,1.0361
199,909,-0.0080,-0.0774,0.1595,1.0421
200,912,0.5283,0.1705,0.7364,1.0461
201,914,0.0504,-0.1125,0.3468,1.0484
202,916,0.2728,0.0189,0.5291,1.0658
203,918,0.0524,0.0098,0.1067,1.0808
204,922,1.0654,0.3328,1.4862,1.0603
205,924,0.0115,-0.0980,0.2412,1.1148
206,926,0.1074,-0.0320,0.3002,1.0706
207,928,0.0757,0.0549,0.0635,1.1021
208,930,-0.0255,-0.0594,0.0899,1.1069
209,932,0.0030,-0.0136,0.0548,1.0878
210,934,0.0363,0.0077,0.0788,1.0809
211,936,0.0437,0.0295,0.0497,1.0643
212,938,0.0490,0.0197,0.0801,1.0709
213,940,-0.0438,-0.0885,0.1106,1.0659
214,942,0.0199,-0.0094,0.0778,0.9591
215,944,0.0463,0.0379,0.0373,1.0288
216,946,0.0551,0.0195,0.0923,1.0550
217,948,0.1915,-0.0690,0.5415,1.0214
218,950,0.1463,0.1010,0.1121,1.0775
219,953,0.3224,0.0497,0.5662,1.0384
220,955,-0.0377,-0.0624,0.0700,1.0285
221,957,-0.0310,-0.0433,0.0464,1.0952
222,959,0.0203,-0.0113,0.0849,1.0780
223,961,0.0851,0.0518,0.0871,1.0140
224,963,0.0660,-0.1028,0.3588,1.0550
225,965,-0.0170,-0.0700,0.1274,1.0749
226,968,0.3854,-0.0126,0.8142,0.9165
227,970,0.1611,0.1059,0.1299,0.9796
228,972,0.2628,0.1162,0.3112,0.8944
229,974,-0.0270,-0.0400,0.0466,1.0307
230,976,-0.0560,-0.0995,0.1078,1.0381
231,979,0.3208,0.0167,0.6281,1.0005
232,981,0.1276,0.0633,0.1474,0.9447
233,983,0.1114,-0.0144,0.2725,1.0392
234,985,0.2241,0.1183,0.2313,0.9872
235,987,-0.0592,-0.1584,0.2195,1.0576
236,989,0.2737,0.0261,0.5161,1.0479
237,992,0.3084,0.0909,0.4540,0.9472
238,994,0.0008,-0.0167,0.0526,0.8732
239,997,0.1885,0.0094,0.3783,1.0044
240,999,-0.0159,-0.0540,0.0973,1.0574
241,1002,0.4454,0.0634,0.7835,0.9756
242,1004,0.0617,-0.0385,0.2200,0.9774
243,1006,0.0353,-0.0793,0.2501,1.0357
244,1008,0.1578,0.0444,0.2479,1.0586
245,1010,0.0865,-0.0879,0.3681,0.9638
246,1012,0.1588,0.0384,0.2618,1.0443
247,1014,0.2741,0.0642,0.4381,0.9177
