UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
482,2035,0.3146,0.0558,0.5378,1.0094
483,2037,0.1979,-0.0151,0.4455,0.9756
484,2039,0.1731,-0.0081,0.3825,0.9980
485,2041,0.2279,-0.0137,0.5030,0.9858
486,2043,0.1615,-0.0770,0.4972,1.0093
487,2045,0.3450,0.1330,0.4447,1.0305
488,2047,0.4034,0.2055,0.4153,0.9799
489,2049,0.1795,-0.0423,0.4632,0.9795
490,2051,0.0412,-0.1574,0.4171,0.9895
491,2053,0.2041,0.0266,0.3755,1.0260
492,2055,0.1655,0.0005,0.3498,0.9958
493,2057,0.2571,-0.0065,0.5474,1.0066
494,2059,0.1670,0.0123,0.3297,1.0086
495,2061,0.2742,0.0190,0.5301,0.9823
496,2063,0.1623,-0.1067,0.5573,0.9650
497,2065,0.2849,0.0185,0.5526,0.9939
498,2067,0.1782,-0.0388,0.4541,1.0046
499,2069,0.2537,0.0226,0.4819,0.9845
500,2071,0.4934,0.1727,0.6616,1.0042
501,2073,0.0507,-0.0757,0.2732,1.0155
502,2075,0.3411,0.1565,0.3891,0.9904
503,2077,0.1750,-0.0028,0.3750,0.9694
504,2079,0.1449,-0.0174,0.3447,1.0073
505,2081,0.1924,-0.0068,0.4178,0.9704
506,2083,0.0468,-0.1474,0.4079,0.9744
507,2085,0.2242,0.0272,0.4139,0.9931
508,2087,0.1902,-0.0167,0.4333,0.9813
509,2089,0.1045,-0.0867,0.4020,0.9843
510,2091,0.3721,0.0633,0.6380,1.0180
511,2093,0.2796,0.0140,0.5512,1.0012
512,2095,0.2071,0.0056,0.4233,1.0127
513,2097,0.1716,-0.0159,0.3946,0.9759
514,2099,0.1538,-0.0592,0.4454,0.9692
515,2101,0.2925,0.0166,0.5708,0.9503
516,2103,0.2303,-0.0629,0.6061,0.9884
517,2105,0.4840,0.2122,0.5642,1.0307
518,2107,0.3040,0.0007,0.6263,0.9849
519,2109,0.1416,-0.0753,0.4530,0.9578
520,2111,0.3426,0.0318,0.6419,1.0170
521,2113,0.2368,0.0314,0.4311,1.0133
522,2115,0.1026,-0.0896,0.4040,0.9778
523,2117,0.2957,0.1155,0.3802,0.9830
524,2119,0.2285,-0.0308,0.5381,0.9755
525,2121,0.1770,-0.0628,0.4988,0.9555
526,2123,0.3085,0.0176,0.6016,0.9830
527,2125,0.2597,0.0357,0.4684,1.0188
528,2127,0.2120,0.0022,0.4387,0.9486
529,2129,0.1961,-0.0704,0.5532,1.0124
530,2131,0.2762,0.0520,0.4687,1.0159
531,2133,0.2049,-0.0013,0.4320,0.9812
532,2135,0.2027,0.0243,0.3770,1.0063
533,2137,0.0728,-0.0625,0.2910,1.0178
534,2139,0.3943,0.1449,0.5189,1.0065
535,2141,0.2141,0.0157,0.4159,0.9570
536,2143,0.3969,-0.0873,0.9876,0.9578
537,2145,0.2118,0.0476,0.3483,0.9933
538,2147,0.2481,-0.0037,0.5242,1.0338
539,2149,0.1793,-0.0039,0.3857,0.9733
540,2151,0.1954,-0.0179,0.4464,0.9927
