UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
440,2431,0.2776,-0.0197,0.6074,0.6432
441,2438,0.2582,-0.0009,0.5319,0.6929
442,2445,0.2065,-0.0107,0.4480,0.6786
443,2453,0.2033,-0.0564,0.5325,0.6562
444,2460,0.3875,0.1728,0.4433,0.6977
445,2468,0.0537,-0.2256,0.5725,0.6877
446,2476,0.2050,0.0593,0.3038,0.6238
447,2483,0.2885,0.0046,0.5809,0.6544
448,2489,0.2896,-0.1765,0.9435,0.5592
449,2496,0.2861,0.0407,0.5037,0.6406
450,2504,0.4108,0.0043,0.8261,0.6660
451,2511,0.2155,-0.0059,0.4561,0.6679
452,2518,0.2908,-0.1226,0.8393,0.6289
453,2525,0.2911,-0.0095,0.6136,0.6150
454,2533,0.4843,0.1756,0.6296,0.6109
455,2540,0.2802,-0.3518,1.2770,0.6554
456,2547,0.2415,-0.0196,0.5355,0.6601
457,2554,0.2310,-0.0592,0.5938,0.6722
458,2562,0.7687,0.3062,0.9377,0.6388
459,2568,0.2932,-0.0239,0.6463,0.6060
460,2575,0.3407,0.0682,0.5587,0.6804
461,2582,0.1961,-0.3094,1.0223,0.5703
462,2590,0.3590,0.1123,0.5058,0.6228
463,2597,0.2476,-0.0890,0.6839,0.5341
464,2604,0.1769,-0.1275,0.6215,0.6411
465,2611,0.3168,0.1111,0.4245,0.6550
466,2617,0.1402,-0.2135,0.7213,0.7041
467,2625,0.4950,0.1853,0.6327,0.6732
468,2633,0.2275,-0.0689,0.6063,0.6731
469,2638,0.2530,-0.0804,0.6798,0.6490
470,2646,0.6535,0.1757,0.9678,0.6191
471,2655,0.3345,0.0823,0.5177,0.6632
472,2662,0.2907,-0.0528,0.7000,0.6471
473,2670,0.5311,0.2234,0.6280,0.6255
474,2678,0.3538,-0.0887,0.8971,0.6101
475,2685,0.4093,0.1299,0.5721,0.6610
476,2691,0.2764,-0.1394,0.8440,0.6208
477,2700,0.2460,-0.0169,0.5399,0.6995
478,2707,0.2238,-0.0661,0.5922,0.6242
